runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5858,599.879,1,336,333,333,0
1,5767,599.931,1,336,333,333,0
2,5874,599.991,1,336,333,333,0
3,5478,599.889,1,336,333,333,0
4,5785,599.856,1,336,333,333,0
5,5904,599.992,1,336,333,333,0
6,5834,599.816,1,336,333,333,0
7,5800,599.913,1,336,333,333,0
8,5788,599.927,1,336,333,333,0
9,5842,600.079,1,336,333,333,0
10,5829,599.77,1,336,333,333,0
11,5731,600.002,1,336,333,333,0
12,5715,599.757,1,336,333,333,0
13,5818,599.888,1,336,333,333,0
14,5855,599.961,1,336,333,333,0
15,5772,599.946,1,336,333,333,0
16,5783,599.918,1,336,333,333,0
17,5730,599.968,1,336,333,333,0
18,5652,599.939,1,336,333,333,0
19,5945,599.826,1,336,333,333,0
20,5775,600.016,1,336,333,333,0
21,5955,599.876,1,336,333,333,0
22,5728,599.998,1,336,333,333,0
23,5929,599.885,1,336,333,333,0
24,5815,599.979,1,336,333,333,0
25,5786,599.909,1,336,333,333,0
26,5924,599.915,1,336,333,333,0
27,6074,599.922,1,336,333,333,0
28,5845,599.969,1,336,333,333,0
29,5778,599.979,1,336,333,333,0
,,,336,,,
