runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5761,599.986,0,0,333,333,333
1,5881,599.926,0,0,333,333,333
2,5439,599.91,0,0,333,333,333
3,5712,600.034,0,0,333,333,333
4,5673,599.936,0,0,333,333,333
5,5505,599.925,1,42,43.8571,1,0
6,5800,600.059,0,0,333,333,333
7,5852,599.945,0,0,333,333,333
8,5449,599.92,2,45,21.5714,0.857143,0.509891
9,5734,599.962,0,0,333,333,333
10,5863,599.986,0,0,333,333,333
11,5369,599.968,1,80,43.3333,1,0
12,5840,599.98,0,0,333,333,333
13,5758,599.996,0,0,333,333,333
14,5386,599.934,2,46,29.5333,0.833333,0.509891
15,5871,599.966,0,0,333,333,333
16,5329,599.981,1,88,43,1,0
17,5698,599.93,0,0,333,333,333
18,5564,600.027,0,0,333,333,333
19,5133,599.926,1,14,43.9091,1,0
20,5726,600.029,0,0,333,333,333
21,5625,599.943,1,42,43.8889,1,0
22,5363,599.958,1,20,43.9444,1,0
23,5454,600.051,1,5,43.9583,1,0
24,5644,599.903,0,0,333,333,333
25,5459,600.048,1,25,43.9375,1,0
26,5871,599.945,0,0,333,333,333
27,5567,599.948,1,63,12.6667,1,0
28,5696,599.949,0,0,333,333,333
29,5659,599.986,0,0,333,333,333
,,,115,,,
