runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5706,600.065,0,0,333,333,333
1,5711,599.924,0,0,333,333,333
2,5354,600.022,2,10,22.6667,1,inf
3,5851,599.988,0,0,333,333,333
4,5631,599.87,0,0,333,333,333
5,5510,600.058,0,0,333,333,333
6,5634,599.931,0,0,333,333,333
7,5236,600.045,1,9,39,1,0
8,5625,599.861,0,0,333,333,333
9,5531,599.978,0,0,333,333,333
10,5611,599.94,1,10,39,1,0
11,5662,599.966,0,0,333,333,333
12,5544,600.045,0,0,333,333,333
13,5667,599.935,0,0,333,333,333
14,5266,599.956,1,28,39,1,0
15,5836,599.959,0,0,333,333,333
16,5426,600.049,1,9,39,1,0
17,5633,599.947,0,0,333,333,333
18,5468,599.968,0,0,333,333,333
19,5311,600.012,1,10,39,1,0
20,5495,599.922,1,28,39,1,0
21,5751,599.955,0,0,333,333,333
22,5743,599.912,0,0,333,333,333
23,5914,600.008,0,0,333,333,333
24,5732,599.959,0,0,333,333,333
25,5617,599.963,0,0,333,333,333
26,5394,600.022,0,0,333,333,333
27,5453,599.951,0,0,333,333,333
28,5576,599.848,1,6,39,1,0
29,5545,600.073,0,0,333,333,333
,,,45,,,
