runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5699,599.976,0,0,333,333,333
1,5344,600.041,2,30,22.4167,0.666667,0.509891
2,5586,599.89,0,0,333,333,333
3,5549,599.918,0,0,333,333,333
4,5388,599.96,2,30,18.0667,0.8,0.509891
5,5567,599.992,0,0,333,333,333
6,5651,599.917,0,0,333,333,333
7,5316,599.976,1,32,39.4,1,0
8,5413,599.885,1,27,38.3,1,0
9,5639,599.964,0,0,333,333,333
10,5644,600.042,0,0,333,333,333
11,5871,599.855,0,0,333,333,333
12,5547,600.003,1,21,41.5,1,0
13,5317,599.975,1,33,35.1,1,0
14,5823,599.931,0,0,333,333,333
15,5540,599.953,0,0,333,333,333
16,5838,599.966,0,0,333,333,333
17,5707,599.936,0,0,333,333,333
18,5323,599.931,1,21,41.5,1,0
19,5412,599.945,1,27,38.3,1,0
20,5733,599.952,0,0,333,333,333
21,5505,599.945,0,0,333,333,333
22,5679,599.887,0,0,333,333,333
23,5695,600.025,0,0,333,333,333
24,5504,599.97,2,36,5.91667,0.666667,0.509891
25,5447,599.865,1,14,41.6667,1,0
26,5517,599.896,0,0,333,333,333
27,5711,599.992,0,0,333,333,333
28,5444,599.869,1,32,39.4,1,0
29,5769,599.879,0,0,333,333,333
,,,55,,,
