runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5854,599.892,0,0,333,333,333
1,5628,599.982,1,35,8.33333,1,0
2,5646,600.029,0,0,333,333,333
3,5652,599.912,1,12,26.5,1,0
4,5774,600.03,0,0,333,333,333
5,5585,599.89,1,32,14,1,0
6,5491,600.068,0,0,333,333,333
7,5876,599.96,0,0,333,333,333
8,5707,599.953,1,0,26.8,1,0
9,5876,599.911,0,0,333,333,333
10,5321,600,1,12,14.7143,1,0
11,5692,599.917,1,32,14,1,0
12,5757,599.969,0,0,333,333,333
13,5574,599.976,1,40,8,1,0
14,5820,599.918,0,0,333,333,333
15,5758,599.951,0,0,333,333,333
16,5428,600.026,1,40,8,1,0
17,5626,599.87,1,35,8.33333,1,0
18,5734,599.995,0,0,333,333,333
19,5725,599.934,0,0,333,333,333
20,5645,600.021,0,0,333,333,333
21,5910,599.954,0,0,333,333,333
22,6014,599.945,0,0,333,333,333
23,5649,600.056,0,0,333,333,333
24,5785,599.893,0,0,333,333,333
25,5450,599.977,1,35,8.33333,1,0
26,5625,600.089,0,0,333,333,333
27,5551,599.915,1,24,14.5,1,0
28,5773,599.906,0,0,333,333,333
29,5632,599.954,0,0,333,333,333
,,,40,,,
