runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5843,600.016,0,0,333,333,333
1,5823,599.921,0,0,333,333,333
2,5528,599.998,1,6,37.8125,1,0
3,5792,599.955,0,0,333,333,333
4,5513,600.035,1,12,37.5714,1,0
5,5947,599.961,0,0,333,333,333
6,5545,600,1,15,37.7,1,0
7,6111,599.917,0,0,333,333,333
8,5676,599.99,0,0,333,333,333
9,5430,599.909,1,20,37.4,1,0
10,6063,599.988,0,0,333,333,333
11,5476,600.065,2,32,9,0.666667,0.509891
12,6046,599.97,0,0,333,333,333
13,5707,599.843,0,0,333,333,333
14,5696,599.922,1,16,37.5,1,0
15,5508,599.937,1,20,37.4,1,0
16,5898,600.055,0,0,333,333,333
17,5508,599.988,1,32,34.3333,1,0
18,5841,599.985,0,0,333,333,333
19,5452,599.888,1,21,37.5,1,0
20,5728,599.997,0,0,333,333,333
21,5593,599.989,1,36,31.6667,1,0
22,5451,599.954,1,24,37.25,1,0
23,5302,599.994,1,3,37.8333,1,0
24,5775,599.911,0,0,333,333,333
25,5473,599.928,1,12,37.5714,1,0
26,5902,599.959,0,0,333,333,333
27,5420,599.939,2,15,22.1429,0.857143,0.509891
28,6015,599.991,0,0,333,333,333
29,5460,600.005,1,15,37.7,1,0
,,,47,,,
