runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5577,599.989,1,90,333,333,0
1,5590,600.037,1,90,333,333,0
2,5812,599.986,0,0,333,333,333
3,5493,599.891,2,50,24.75,1,inf
4,5855,599.925,0,0,333,333,333
5,5695,600.047,0,0,333,333,333
6,5815,599.836,1,90,333,333,0
7,5398,599.938,1,72,333,333,0
8,5815,600.006,0,0,333,333,333
9,5392,599.738,1,70,44,1,0
10,5236,599.838,1,90,333,333,0
11,5599,600.017,1,78,333,333,0
12,5549,599.978,1,78,333,333,0
13,5426,599.889,1,96,333,333,0
14,5556,599.889,1,50,44,1,0
15,5921,600.042,0,0,333,333,333
16,5755,599.877,0,0,333,333,333
17,5318,599.816,1,72,333,333,0
18,5610,599.997,1,96,333,333,0
19,5374,599.899,0,0,333,333,333
20,5834,600.057,0,0,333,333,333
21,5587,599.877,1,60,44,1,0
22,5791,599.949,0,0,333,333,333
23,5469,599.987,2,71,8.2,1,inf
24,5627,599.919,0,0,333,333,333
25,5647,600.018,0,0,333,333,333
26,5464,599.833,1,78,333,333,0
27,5598,599.904,1,24,44,1,0
28,5415,600.017,1,48,44,1,0
29,5333,599.936,0,0,333,333,333
,,,96,,,
