runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5823,599.971,0,0,333,333,333
1,5505,600.063,1,9,39.8333,1,0
2,5429,599.89,0,0,333,333,333
3,5775,600.038,0,0,333,333,333
4,5784,599.96,0,0,333,333,333
5,5269,599.947,1,15,39.8333,1,0
6,5699,600.03,0,0,333,333,333
7,5676,599.914,0,0,333,333,333
8,5710,600.049,1,24,39.6667,1,0
9,5610,599.96,0,0,333,333,333
10,5822,599.937,0,0,333,333,333
11,5636,600,0,0,333,333,333
12,5894,600.046,0,0,333,333,333
13,5800,599.915,0,0,333,333,333
14,5736,599.992,0,0,333,333,333
15,5669,599.916,0,0,333,333,333
16,5797,600.08,0,0,333,333,333
17,5617,599.965,1,7,39.9167,1,0
18,5845,599.902,0,0,333,333,333
19,5574,599.997,2,35,5.33333,0.666667,0.509891
20,5667,600.036,1,40,7,1,0
21,5810,599.9,0,0,333,333,333
22,5587,600.044,1,32,7.66667,1,0
23,5320,600.012,1,9,39.8333,1,0
24,5732,599.964,0,0,333,333,333
25,5608,599.964,1,27,39.5,1,0
26,5654,599.959,0,0,333,333,333
27,5891,599.929,0,0,333,333,333
28,5506,599.997,1,27,39.5,1,0
29,5729,600.025,0,0,333,333,333
,,,43,,,
