runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5777,599.991,1,6,37.5,1,0
1,5657,599.939,0,0,333,333,333
2,5439,600.016,1,36,18.4286,0.5,0
3,5839,599.924,0,0,333,333,333
4,5781,599.961,0,0,333,333,333
5,5535,600.038,1,12,38.375,1,0
6,5743,599.946,1,36,30.2857,1,0
7,5919,599.964,0,0,333,333,333
8,5375,599.983,2,35,18.5,0.5,0.49717
9,5789,600.019,0,0,333,333,333
10,5660,599.98,0,0,333,333,333
11,5709,599.895,1,16,35.0952,1,0
12,5922,599.993,0,0,333,333,333
13,5686,599.96,0,0,333,333,333
14,5414,600.101,1,30,32.5714,1,0
15,5419,599.88,3,30,9.85714,0.571429,0.449615
16,5814,599.978,0,0,333,333,333
17,5752,600.04,0,0,333,333,333
18,5733,599.973,0,0,333,333,333
19,5415,600.02,1,18,37.1429,1,0
20,5545,599.978,1,24,34.8571,1,0
21,5724,599.905,0,0,333,333,333
22,5722,599.952,0,0,333,333,333
23,5963,600.058,0,0,333,333,333
24,5818,599.957,0,0,333,333,333
25,5502,600.025,0,0,333,333,333
26,5662,599.909,0,0,333,333,333
27,5655,599.963,0,0,333,333,333
28,5497,600.047,1,7,36.3571,1,0
29,5623,599.916,1,24,34.8571,1,0
,,,50,,,
