runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7766,599.989,0,0,333,333,333
1,7525,599.871,0,0,333,333,333
2,7586,600.008,1,15,44,1,0
3,7496,599.957,1,27,44,1,0
4,7641,599.964,1,28,44,1,0
5,7312,599.955,2,29,8.71429,1,inf
6,7395,599.993,1,9,44,1,0
7,7520,599.982,1,24,44,1,0
8,7536,599.95,1,10,333,333,0
9,7334,599.98,1,30,333,333,0
10,7337,599.848,1,25,333,333,0
11,7762,599.973,1,50,333,333,0
12,7425,600.004,2,13,9.1,1,inf
13,7607,599.943,2,34,8.5,1,inf
14,7661,599.977,2,19,9,1,inf
15,7755,599.998,0,0,333,333,333
16,7344,599.448,1,0,44,1,0
17,7387,600.027,1,8,44,1,0
18,7344,599.898,1,36,44,1,0
19,7532,599.934,0,0,333,333,333
20,7598,599.997,1,20,44,1,0
21,7258,599.893,1,20,333,333,0
22,7538,599.98,1,45,333,333,0
23,7334,599.961,1,0,333,333,0
24,7700,599.94,1,40,333,333,0
25,7457,600.009,1,20,333,333,0
26,7684,599.983,1,27,44,1,0
27,7478,599.971,1,50,333,333,0
28,7849,599.88,1,40,44,1,0
29,7193,599.917,1,16,44,1,0
,,,60,,,
