runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7619,600.024,2,59,6.25,0.75,0.509891
1,7910,599.632,1,32,44.5714,1,0
2,7734,600.006,1,20,44.8,1,0
3,7435,599.945,3,35,13.7429,0.8,0.5994
4,7715,599.865,1,60,36,1,0
5,7817,599.982,1,16,44.8571,1,0
6,7796,599.898,2,19,26.1364,0.909091,0.509891
7,7539,599.851,1,0,44.8,1,0
8,7798,599.959,1,14,44.875,1,0
9,7754,600.016,1,12,44.75,1,0
10,7876,599.983,2,26,31.7143,0.857143,0.509891
11,7847,599.952,2,43,6.625,0.75,0.509891
12,7546,599.946,2,19,31.3,0.8,0.509891
13,7874,599.923,1,52,41.3333,1,0
14,7519,599.993,2,19,26.1364,0.909091,0.509891
15,7731,600.026,2,26,31.7143,0.857143,0.509891
16,7498,599.92,1,2,44.9286,1,0
17,7573,599.98,1,11,44.8125,1,0
18,7605,599.947,1,24,44.6667,1,0
19,7930,599.888,0,0,333,333,333
20,7878,599.982,2,63,4.25,0.5,0.509891
21,7585,599.942,2,7,26.3269,0.923077,0.509891
22,7883,599.994,2,64,5.33333,0.666667,0.488066
23,7600,600.044,1,36,44.5,1,0
24,7521,599.914,1,14,44.875,1,0
25,8081,599.947,1,60,8,1,0
26,7818,599.942,0,0,333,333,333
27,7604,600.031,0,0,333,333,333
28,7748,599.903,1,28,44.625,1,0
29,7895,599.958,0,0,333,333,333
,,,72,,,
