runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5294,599.671,0,0,333,333,333
1,5145,599.999,1,0,61.8333,1,0
2,4985,599.894,0,0,333,333,333
3,4982,599.901,0,0,333,333,333
4,5091,599.92,0,0,333,333,333
5,4958,599.931,0,0,333,333,333
6,5202,599.921,0,0,333,333,333
7,5170,599.879,1,9,59,1,0
8,5010,599.789,0,0,333,333,333
9,5132,599.835,0,0,333,333,333
10,5198,599.968,0,0,333,333,333
11,5136,599.459,0,0,333,333,333
12,5295,599.961,0,0,333,333,333
13,5006,599.962,0,0,333,333,333
14,5123,599.721,0,0,333,333,333
15,5147,599.934,0,0,333,333,333
16,4848,599.879,0,0,333,333,333
17,5221,599.715,0,0,333,333,333
18,5156,599.772,0,0,333,333,333
19,5072,599.728,0,0,333,333,333
20,5208,599.847,0,0,333,333,333
21,5668,599.987,0,0,333,333,333
22,5103,599.735,0,0,333,333,333
23,5076,599.785,0,0,333,333,333
24,5263,599.869,0,0,333,333,333
25,5075,599.767,2,1,6.22222,0.888889,0.488066
26,5228,599.896,0,0,333,333,333
27,5060,599.98,0,0,333,333,333
28,5068,599.845,0,0,333,333,333
29,5210,599.824,0,0,333,333,333
,,,9,,,
