runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3812,600.004,1,26,35,1,0
1,3723,600.005,2,35,4.33333,0.666667,0.509891
2,3831,599.916,1,36,6,1,0
3,3868,600.061,0,0,333,333,333
4,3786,599.865,2,35,4.33333,0.666667,0.509891
5,3777,600.031,1,28,32,1,0
6,3854,599.893,2,25,19.5,0.5,0.509891
7,3883,599.966,1,22,38.3333,1,0
8,3786,599.955,0,0,333,333,333
9,3856,600.054,1,28,32,1,0
10,3836,599.997,1,36,6,1,0
11,4062,599.961,0,0,333,333,333
12,4010,599.857,0,0,333,333,333
13,4077,600.055,1,18,38.6,1,0
14,4040,599.911,1,22,38.3333,1,0
15,3744,599.98,1,20,38.5,1,0
16,4097,600.072,0,0,333,333,333
17,3961,599.919,1,18,38.6,1,0
18,3706,599.935,2,38,3,0.5,0.488066
19,3813,599.963,2,35,4.33333,0.666667,0.509891
20,3843,599.982,1,36,6,1,0
21,3800,599.973,1,33,6.33333,1,0
22,3817,600.027,2,35,4.33333,0.666667,0.509891
23,3795,600.014,0,0,333,333,333
24,3671,599.831,2,35,4.33333,0.666667,0.509891
25,3836,600.084,2,38,3,0.5,0.488066
26,3791,599.951,2,38,3,0.5,0.488066
27,3807,599.875,1,18,38.6,1,0
28,3853,600.028,1,28,32,1,0
29,3977,600.02,0,0,333,333,333
,,,40,,,
