runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3811,599.932,2,45,5.22222,0.666667,0.509891
1,3753,600.004,1,11,45.5556,1,0
2,3861,599.986,2,41,19,0.5,0.488066
3,3921,599.954,1,33,26.3333,1,0
4,3720,599.989,3,21,17.3333,0.666667,0.449615
5,3794,599.976,1,18,45.6,1,0
6,3780,599.875,3,41,4.7,0.6,0.449615
7,3866,599.948,2,10,24.5556,0.75,0.49717
8,3826,599.989,2,47,0.555556,0.666667,0.534496
9,3713,600.039,2,23,30.5556,0.666667,0.49717
10,4031,599.946,1,8,45.7778,1,0
11,3674,599.897,0,0,333,333,333
12,4049,599.955,0,0,333,333,333
13,3790,599.982,2,41,5.91667,0.75,0.49717
14,3830,600.012,2,50,2.33333,0.333333,0.488066
15,4106,599.956,0,0,333,333,333
16,3761,600.006,2,41,3.91667,0.5,0.49717
17,4148,599.895,1,9,26.8182,1,0
18,3841,600.074,3,37,5.25,0.666667,0.449615
19,4072,599.932,0,0,333,333,333
20,3939,599.887,2,43,5.625,0.75,0.49717
21,3741,600.076,2,47,0.555556,0.666667,0.534496
22,3820,599.918,4,38,4.11111,0.5,0.529986
23,3706,600.064,2,46,2.88889,0.666667,0.534496
24,3986,599.921,0,0,333,333,333
25,3817,599.892,2,19,7.05,0.9,0.49717
26,3817,600.02,2,17,17.0333,0.7,0.49717
27,3859,599.985,3,46,0.5,0.333333,0.490835
28,4045,600.003,0,0,333,333,333
29,3875,599.92,2,29,25.2,0.8,0.49717
,,,52,,,
