runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4031,600.011,0,0,333,333,333
1,3785,599.851,2,78,5.83333,0.666667,0.49717
2,3747,599.791,2,27,25.525,0.8,0.49717
3,3912,599.906,1,45,46.5,1,0
4,3925,599.906,1,65,8.7,1,0
5,3628,599.867,3,68,4.72222,0.666667,0.481574
6,3883,599.93,2,55,26.1,0.8,0.49717
7,4298,599.808,0,0,333,333,333
8,4049,600.013,1,56,27.625,1,0
9,4140,599.89,2,86,0.25,0.5,0.488066
10,4597,599.886,0,0,333,333,333
11,4434,599.861,0,0,333,333,333
12,4078,599.873,0,0,333,333,333
13,4114,599.854,1,25,8.88462,1,0
14,4099,599.857,0,0,333,333,333
15,4035,599.855,1,26,46.8,1,0
16,3906,599.855,1,18,46.875,1,0
17,4155,599.788,1,36,46.75,1,0
18,4036,599.967,2,63,24.8333,0.666667,0.49717
19,3970,599.999,3,57,3.41667,0.583333,0.491987
20,3888,599.774,1,52,27.7,1,0
21,3813,599.889,1,39,46.7,1,0
22,4422,599.954,0,0,333,333,333
23,3946,600.09,2,86,0.25,0.5,0.488066
24,3868,599.888,1,48,27.75,1,0
25,4090,599.807,0,0,333,333,333
26,3788,600.06,2,63,7.41667,0.833333,0.49717
27,4035,599.919,1,36,46.75,1,0
28,3703,599.826,2,37,25.6818,0.818182,0.49717
29,3834,599.971,2,83,4.25,0.5,0.509891
,,,87,,,
