runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4221,599.904,1,36,27.75,1,0
1,4007,599.881,1,54,27,1,0
2,3957,599.908,1,63,10,1,0
3,4039,599.785,0,0,333,333,333
4,4084,599.848,1,49,10.6667,1,0
5,3679,599.956,1,48,27.5,1,0
6,3995,599.846,0,0,333,333,333
7,3936,600.081,0,0,333,333,333
8,3767,599.701,1,35,10.8,1,0
9,4183,599.94,0,0,333,333,333
10,4029,599.809,0,0,333,333,333
11,3918,599.887,1,63,10,1,0
12,3937,599.999,1,18,27.8571,1,0
13,3803,599.854,2,50,12.6,0.6,0.509891
14,3905,599.871,1,54,27,1,0
15,3605,599.863,1,48,27.5,1,0
16,3789,599.941,1,30,27.8,1,0
17,3693,599.903,2,29,26.1667,0.833333,0.509891
18,3959,599.81,2,59,17,0.5,0.488066
19,4104,599.846,1,63,10,1,0
20,3898,600.01,1,63,10,1,0
21,4056,599.76,0,0,333,333,333
22,3769,599.929,1,63,10,1,0
23,3753,599.962,1,49,10.6667,1,0
24,4098,599.847,0,0,333,333,333
25,3976,599.862,1,30,27.8,1,0
26,3990,599.917,0,0,333,333,333
27,3958,599.89,2,40,7.33333,0.666667,0.509891
28,3843,600.015,1,42,27.6667,1,0
29,3804,599.946,2,47,24.3333,0.666667,0.509891
,,,68,,,
