runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3870,599.971,0,0,333,333,333
1,3770,599.865,0,0,333,333,333
2,3908,599.958,0,0,333,333,333
3,3610,599.979,2,38,21.75,0.5,0.509891
4,3929,599.959,0,0,333,333,333
5,3888,599.989,0,0,333,333,333
6,3986,599.868,0,0,333,333,333
7,3948,600.018,0,0,333,333,333
8,4060,600.033,0,0,333,333,333
9,3909,599.929,0,0,333,333,333
10,3944,599.948,0,0,333,333,333
11,3977,599.904,0,0,333,333,333
12,3723,599.97,2,35,7.83333,0.833333,0.509891
13,3894,599.926,0,0,333,333,333
14,3655,600.036,1,45,42.5,1,0
15,3921,599.94,0,0,333,333,333
16,3765,599.947,1,20,47.6667,1,0
17,3958,599.873,0,0,333,333,333
18,3854,600.074,0,0,333,333,333
19,4097,599.81,0,0,333,333,333
20,3779,600.001,1,3,47.9,1,0
21,4001,600.016,0,0,333,333,333
22,3990,599.774,0,0,333,333,333
23,3941,599.961,0,0,333,333,333
24,3946,600.028,0,0,333,333,333
25,3975,599.891,0,0,333,333,333
26,3914,600.042,0,0,333,333,333
27,3851,599.898,0,0,333,333,333
28,4063,599.974,0,0,333,333,333
29,3937,599.981,0,0,333,333,333
,,,62,,,
