runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4057,599.905,1,22,44,1,0
1,3813,600.034,2,32,4,1,0.346129
2,3971,599.869,1,20,44,1,0
3,3851,600.057,2,18,22.5,1,inf
4,4065,599.92,0,0,333,333,333
5,3923,599.943,1,9,44,1,0
6,4249,600.054,0,0,333,333,333
7,3842,599.992,2,28,5,1,inf
8,3983,599.952,1,16,44,1,0
9,3864,599.857,1,18,44,1,0
10,4040,600.031,1,7,44,1,0
11,3900,599.933,1,33,333,333,0
12,3986,599.986,0,0,333,333,333
13,4007,599.976,1,27,333,333,0
14,3949,600.049,1,6,44,1,0
15,3949,599.885,1,20,44,1,0
16,3971,600.023,1,2,44,1,0
17,3858,599.981,1,10,44,1,0
18,4071,599.997,0,0,333,333,333
19,3959,599.862,1,22,44,1,0
20,3986,599.942,1,22,44,1,0
21,4097,600.087,0,0,333,333,333
22,3816,599.964,1,20,44,1,0
23,4108,599.886,0,0,333,333,333
24,3871,599.971,2,18,22.5,1,inf
25,4157,599.992,0,0,333,333,333
26,4148,599.924,0,0,333,333,333
27,3861,600.019,1,20,44,1,0
28,3910,599.95,1,27,333,333,0
29,3826,599.959,2,35,1,1,inf
,,,36,,,
