runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3657,599.937,0,0,333,333,333
1,3627,599.913,0,0,333,333,333
2,3617,599.894,0,0,333,333,333
3,3640,599.958,0,0,333,333,333
4,3625,599.874,0,0,333,333,333
5,3655,599.819,0,0,333,333,333
6,3609,599.876,0,0,333,333,333
7,3634,600.003,0,0,333,333,333
8,3624,599.904,0,0,333,333,333
9,3664,599.741,0,0,333,333,333
10,3631,600.038,0,0,333,333,333
11,3600,599.936,0,0,333,333,333
12,3648,599.878,0,0,333,333,333
13,3652,599.945,0,0,333,333,333
14,3617,599.951,0,0,333,333,333
15,3643,599.803,0,0,333,333,333
16,3577,599.883,0,0,333,333,333
17,3630,599.832,0,0,333,333,333
18,3630,600.01,0,0,333,333,333
19,3689,599.918,0,0,333,333,333
20,3654,600.022,0,0,333,333,333
21,3543,599.962,0,0,333,333,333
22,3518,599.687,0,0,333,333,333
23,3407,599.95,0,0,333,333,333
24,3535,600.317,0,0,333,333,333
25,3512,599.956,0,0,333,333,333
26,3497,599.905,0,0,333,333,333
27,3574,599.834,0,0,333,333,333
28,3609,600.093,0,0,333,333,333
29,3632,599.951,0,0,333,333,333
,,,223,,,
