runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3650,600.001,0,0,333,333,333
1,3741,599.829,0,0,333,333,333
2,3700,600.043,0,0,333,333,333
3,3781,599.893,0,0,333,333,333
4,3743,599.857,0,0,333,333,333
5,3677,600.039,0,0,333,333,333
6,3710,599.88,0,0,333,333,333
7,3685,600.07,0,0,333,333,333
8,3705,599.95,0,0,333,333,333
9,3750,599.856,0,0,333,333,333
10,3711,599.983,0,0,333,333,333
11,3696,599.882,0,0,333,333,333
12,3676,599.867,0,0,333,333,333
13,3767,599.978,0,0,333,333,333
14,3711,599.891,0,0,333,333,333
15,3729,600.064,0,0,333,333,333
16,3668,599.845,0,0,333,333,333
17,3691,599.78,0,0,333,333,333
18,3738,600.031,0,0,333,333,333
19,3713,599.889,0,0,333,333,333
20,3598,599.87,0,0,333,333,333
21,3643,599.944,0,0,333,333,333
22,3690,599.77,0,0,333,333,333
23,3482,600.141,0,0,333,333,333
24,3762,601.469,0,0,333,333,333
25,3598,599.853,0,0,333,333,333
26,3585,599.916,0,0,333,333,333
27,3672,600.049,0,0,333,333,333
28,3686,599.746,0,0,333,333,333
29,3722,599.986,0,0,333,333,333
,,,66,,,
