runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3753,599.899,0,0,333,333,333
1,3756,599.89,0,0,333,333,333
2,3737,599.781,0,0,333,333,333
3,3757,600.034,0,0,333,333,333
4,3771,599.859,0,0,333,333,333
5,3752,600.499,0,0,333,333,333
6,3726,599.436,0,0,333,333,333
7,3819,599.778,0,0,333,333,333
8,3703,599.704,0,0,333,333,333
9,3739,600.263,0,0,333,333,333
10,3743,599.675,0,0,333,333,333
11,3747,599.827,0,0,333,333,333
12,3722,599.95,0,0,333,333,333
13,3789,599.945,0,0,333,333,333
14,3737,599.758,0,0,333,333,333
15,3753,599.842,0,0,333,333,333
16,3824,599.829,0,0,333,333,333
17,3779,599.722,0,0,333,333,333
18,3764,599.979,0,0,333,333,333
19,3799,600.105,0,0,333,333,333
20,4216,599.931,0,0,333,333,333
21,3792,599.657,0,0,333,333,333
22,3769,599.97,0,0,333,333,333
23,3746,599.873,0,0,333,333,333
24,3756,600.223,0,0,333,333,333
25,3764,599.552,0,0,333,333,333
26,3748,599.854,0,0,333,333,333
27,3740,599.982,0,0,333,333,333
28,3799,599.824,0,0,333,333,333
29,3713,599.971,0,0,333,333,333
,,,53,,,
