runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3692,599.917,0,0,333,333,333
1,3757,599.884,0,0,333,333,333
2,3735,600.019,0,0,333,333,333
3,3727,599.863,0,0,333,333,333
4,3710,599.914,0,0,333,333,333
5,3714,599.795,0,0,333,333,333
6,3746,599.864,0,0,333,333,333
7,3748,599.861,0,0,333,333,333
8,3698,600.1,0,0,333,333,333
9,3690,599.833,0,0,333,333,333
10,3774,599.974,0,0,333,333,333
11,3762,599.78,0,0,333,333,333
12,3697,600.011,0,0,333,333,333
13,3678,599.964,0,0,333,333,333
14,3734,599.938,0,0,333,333,333
15,3739,599.899,0,0,333,333,333
16,3743,599.871,0,0,333,333,333
17,3783,600.127,0,0,333,333,333
18,3714,599.725,0,0,333,333,333
19,3738,599.87,0,0,333,333,333
20,3741,599.805,0,0,333,333,333
21,3712,600.036,0,0,333,333,333
22,3756,599.8,0,0,333,333,333
23,3756,600.075,0,0,333,333,333
24,3760,599.821,0,0,333,333,333
25,3703,599.803,0,0,333,333,333
26,3710,599.848,0,0,333,333,333
27,3724,599.803,0,0,333,333,333
28,3726,600.111,0,0,333,333,333
29,3658,599.604,0,0,333,333,333
,,,98,,,
