runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,6038,599.895,1,351,333,333,0
1,6196,599.941,1,351,333,333,0
2,6078,599.972,1,351,333,333,0
3,6263,599.967,1,351,333,333,0
4,6219,600.017,1,351,333,333,0
5,5956,599.857,1,351,333,333,0
6,6117,599.972,1,351,333,333,0
7,6105,600.027,1,351,333,333,0
8,6211,599.956,1,351,333,333,0
9,6088,599.916,1,351,333,333,0
10,6141,599.928,1,351,333,333,0
11,6068,599.957,1,351,333,333,0
12,6147,599.938,1,351,333,333,0
13,6235,599.98,1,351,333,333,0
14,6262,599.897,1,351,333,333,0
15,6097,599.993,1,338,333,333,0
16,6173,599.891,1,351,333,333,0
17,6070,599.954,1,338,333,333,0
18,6226,599.975,1,351,333,333,0
19,5817,599.931,1,351,333,333,0
20,6070,599.973,1,351,333,333,0
21,6112,600.006,1,351,333,333,0
22,6219,599.946,1,351,333,333,0
23,6130,600.019,1,351,333,333,0
24,6116,599.898,1,338,333,333,0
25,6155,599.999,1,351,333,333,0
26,6132,599.864,1,351,333,333,0
27,6069,599.996,1,351,333,333,0
28,6190,600.012,1,351,333,333,0
29,6187,599.833,1,351,333,333,0
,,,351,,,
