runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,6335,599.918,1,406,333,333,0
1,6316,599.933,1,406,333,333,0
2,6223,599.909,1,406,333,333,0
3,6129,599.996,1,406,333,333,0
4,6246,599.826,1,406,333,333,0
5,6246,599.805,1,406,333,333,0
6,6257,599.972,1,406,333,333,0
7,6255,600.072,1,406,333,333,0
8,6228,599.668,1,406,333,333,0
9,6236,599.916,1,406,333,333,0
10,6238,599.986,1,406,333,333,0
11,6225,599.9,1,406,333,333,0
12,6287,599.961,1,406,333,333,0
13,6284,599.731,1,392,333,333,0
14,6210,600.065,1,406,333,333,0
15,6232,599.909,1,406,333,333,0
16,6051,600.005,1,406,333,333,0
17,6514,599.862,1,406,333,333,0
18,6125,599.916,1,406,333,333,0
19,6174,599.982,1,406,333,333,0
20,6259,599.951,1,406,333,333,0
21,6134,600.001,1,392,333,333,0
22,6145,599.925,1,406,333,333,0
23,6209,599.982,1,406,333,333,0
24,6177,599.867,1,406,333,333,0
25,6284,599.745,1,392,333,333,0
26,6529,599.891,1,406,333,333,0
27,6250,599.977,1,406,333,333,0
28,6175,599.945,1,406,333,333,0
29,6214,599.948,1,406,333,333,0
,,,406,,,
