runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,12057,599.386,1,96,6,1,0
1,11840,599.953,1,96,6,1,0
2,12036,600.005,1,96,6,1,0
3,12180,599.967,1,96,6,1,0
4,11713,599.986,1,96,6,1,0
5,11517,600.009,2,99,0,0,0.326634
6,12169,599.941,1,96,6,1,0
7,11986,599.987,1,96,6,1,0
8,11752,599.953,1,84,6.75,1,0
9,11827,599.993,1,96,6,1,0
10,11832,599.953,1,96,6,1,0
11,11615,600.017,1,96,6,1,0
12,11642,599.952,1,96,6,1,0
13,11598,599.985,1,96,6,1,0
14,11820,599.947,1,96,6,1,0
15,11622,600.008,1,96,6,1,0
16,11759,599.934,1,96,6,1,0
17,11951,599.988,1,96,6,1,0
18,11779,599.992,2,99,0,0,0.326634
19,11668,599.973,2,99,0,0,0.326634
20,11764,599.968,2,99,0,0,0.326634
21,11622,599.984,1,96,6,1,0
22,11455,599.986,1,96,6,1,0
23,11592,599.982,2,99,0,0,0.326634
24,11683,599.984,1,96,6,1,0
25,11778,599.95,1,96,6,1,0
26,12022,599.997,1,96,6,1,0
27,11486,599.984,2,99,0,0,0.326634
28,11579,599.978,1,96,6,1,0
29,11284,600.014,2,87,5.25,0.75,0.509891
,,,99,,,
