runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,12354,599.657,1,156,333,333,0
1,11927,599.93,1,156,333,333,0
2,12267,599.999,1,156,333,333,0
3,11893,599.938,1,156,333,333,0
4,12025,599.958,1,162,333,333,0
5,12242,599.995,1,162,333,333,0
6,12264,599.933,1,144,333,333,0
7,12200,600.001,1,156,333,333,0
8,12149,599.907,1,144,333,333,0
9,12015,600.008,1,130,48,1,0
10,12361,599.357,1,72,48,1,0
11,12156,599.952,1,156,333,333,0
12,12473,599.932,1,162,333,333,0
13,12353,600.005,1,100,48,1,0
14,11485,599.945,1,100,48,1,0
15,11887,599.809,1,162,333,333,0
16,12443,599.916,1,144,333,333,0
17,12154,599.96,1,162,333,333,0
18,12292,599.899,1,144,333,333,0
19,12538,599.729,1,156,333,333,0
20,11646,599.985,1,96,48,1,0
21,11831,599.726,1,156,333,333,0
22,12931,599.815,1,96,48,1,0
23,11845,599.844,1,162,333,333,0
24,12414,599.951,1,135,333,333,0
25,12264,599.648,1,162,333,333,0
26,12199,599.959,1,162,333,333,0
27,12619,599.669,1,156,333,333,0
28,11980,599.726,1,110,48,1,0
29,12070,600.012,1,105,48,1,0
,,,162,,,
