runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,11884,599.304,1,160,10,1,0
1,11962,599.936,1,133,46.3333,1,0
2,11812,599.922,1,147,41,1,0
3,11863,599.914,2,166,5.5,0.5,0.488066
4,11940,599.707,1,160,10,1,0
5,11794,600.719,2,167,5,0.5,0.488066
6,12003,599.817,1,160,10,1,0
7,11853,599.884,1,160,10,1,0
8,12118,600.455,1,160,10,1,0
9,11740,599.46,1,147,41,1,0
10,12106,599.659,1,160,10,1,0
11,11638,600.765,2,136,14.7333,0.8,0.509891
12,11822,601.915,1,160,10,1,0
13,11633,602.329,1,108,46.75,1,0
14,11632,599.752,1,160,10,1,0
15,11768,599.658,1,154,36,1,0
16,11908,599.83,1,160,10,1,0
17,11530,600.717,1,160,10,1,0
18,11941,599.956,1,160,10,1,0
19,11690,599.749,1,120,46.5,1,0
20,11845,599.782,1,152,10.3333,1,0
21,11275,599.887,2,167,5,0.5,0.488066
22,11790,599.979,1,147,41,1,0
23,11777,599.44,1,160,10,1,0
24,12408,599.81,1,160,10,1,0
25,11778,599.536,1,160,10,1,0
26,11449,600.003,2,167,5,0.5,0.488066
27,11584,599.946,2,145,17.6667,0.666667,0.509891
28,12320,599.908,1,133,46.3333,1,0
29,11777,599.924,2,125,29.6667,0.666667,0.509891
,,,174,,,
