runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5857,599.94,2,245,10.875,0.5,0.509891
1,5756,599.938,2,266,6.25,0.75,0.488066
2,5734,599.837,2,266,6.25,0.75,0.488066
3,5728,599.855,1,232,53,1,0
4,5910,599.804,2,266,6.25,0.75,0.488066
5,5914,600.032,1,224,53.3333,1,0
6,5624,599.814,2,257,8.16667,0.75,0.509891
7,5901,599.903,1,240,47.5,1,0
8,6014,599.984,1,232,53,1,0
9,5896,599.857,2,266,6.25,0.75,0.488066
10,5890,599.922,1,216,53.5,1,0
11,5522,599.702,2,269,5.5,0.5,0.488066
12,5688,599.699,2,266,6.25,0.75,0.488066
13,5779,599.979,2,266,6.25,0.75,0.488066
14,5758,599.796,2,266,6.25,0.75,0.488066
15,5913,599.76,1,189,53.75,1,0
16,5726,599.714,2,266,6.25,0.75,0.488066
17,5885,599.995,1,232,53,1,0
18,5690,599.772,2,266,6.25,0.75,0.488066
19,5587,599.905,1,248,42,1,0
20,5729,600.017,2,257,8.16667,0.75,0.509891
21,5781,599.754,2,266,6.25,0.75,0.488066
22,5751,600.013,2,266,6.25,0.75,0.488066
23,6026,599.835,1,232,53,1,0
24,6092,599.773,1,224,53.3333,1,0
25,5903,599.967,1,240,47.5,1,0
26,5860,599.959,2,266,6.25,0.75,0.488066
27,5571,599.848,2,266,6.25,0.75,0.488066
28,5791,599.793,2,266,6.25,0.75,0.488066
29,5656,599.943,3,274,0.375,0.5,0.349763
,,,277,,,
