runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5921,599.881,1,308,56,1,0
1,5556,599.982,2,323,10,0.666667,0.509891
2,5757,599.921,1,308,56,1,0
3,6002,600.007,1,300,14.75,1,0
4,5846,599.953,1,336,14,1,0
5,5512,600.015,2,307,28.75,0.5,0.509891
6,5684,599.909,1,286,56.6667,1,0
7,5719,599.861,1,324,14.5,1,0
8,5471,599.895,2,318,21.5,0.5,0.509891
9,5538,599.884,1,286,56.6667,1,0
10,5940,599.947,1,297,56.5,1,0
11,5724,600.009,1,312,14.6667,1,0
12,5834,599.902,1,336,14,1,0
13,5777,599.913,1,308,56,1,0
14,5535,600.026,2,296,31.1667,0.666667,0.509891
15,5881,599.815,1,336,14,1,0
16,5620,599.959,2,296,31.1667,0.666667,0.509891
17,5512,599.946,1,250,56.875,1,0
18,5820,599.999,1,297,56.5,1,0
19,5694,599.914,1,336,14,1,0
20,5403,599.82,2,318,21.5,0.5,0.509891
21,5887,599.873,1,297,56.5,1,0
22,5839,599.964,1,324,14.5,1,0
23,5835,600.015,1,297,56.5,1,0
24,5731,600.019,1,308,56,1,0
25,5771,599.8,1,312,14.6667,1,0
26,5452,599.985,2,307,28.75,0.5,0.509891
27,5861,599.937,1,297,56.5,1,0
28,5874,600.052,1,312,14.6667,1,0
29,5613,599.848,1,336,14,1,0
,,,347,,,
