runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5915,600.058,1,250,333,333,0
1,5803,599.896,1,250,333,333,0
2,5869,599.928,1,250,333,333,0
3,5733,600.014,1,250,333,333,0
4,6033,599.982,1,250,333,333,0
5,5921,599.915,1,250,333,333,0
6,5783,599.958,1,240,333,333,0
7,5913,599.966,1,240,333,333,0
8,6035,599.744,1,250,333,333,0
9,5905,599.953,1,250,333,333,0
10,5986,599.908,1,240,333,333,0
11,5832,599.838,1,216,48,1,0
12,5971,600.022,1,250,333,333,0
13,5956,599.845,1,250,333,333,0
14,5853,599.71,1,250,333,333,0
15,5989,599.687,1,250,333,333,0
16,5985,599.995,1,240,333,333,0
17,6051,599.93,1,250,333,333,0
18,5871,599.943,1,240,333,333,0
19,5717,599.981,1,240,333,333,0
20,5840,599.969,1,250,333,333,0
21,6016,599.992,1,250,333,333,0
22,5936,599.92,1,250,333,333,0
23,5865,600.002,1,240,333,333,0
24,5902,599.926,1,240,333,333,0
25,5926,600.013,1,250,333,333,0
26,5977,599.97,1,240,333,333,0
27,5982,600.031,1,240,333,333,0
28,5908,600.003,1,250,333,333,0
29,5899,599.871,1,240,333,333,0
,,,250,,,
