runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5806,600.076,1,290,333,333,0
1,5960,599.881,2,279,7.5,1,0.346129
2,5743,600.038,2,289,1,1,inf
3,5931,599.914,1,290,333,333,0
4,5790,600.086,1,270,333,333,0
5,5647,599.97,2,289,1,1,inf
6,5956,599.889,1,270,333,333,0
7,5907,599.992,1,252,52,1,0
8,5925,599.99,1,252,52,1,0
9,5963,599.889,1,234,52,1,0
10,5852,600.021,1,290,333,333,0
11,6070,599.952,1,290,333,333,0
12,5934,600.016,1,290,333,333,0
13,5882,600.016,1,290,333,333,0
14,5846,599.912,1,290,333,333,0
15,5950,600.045,1,290,333,333,0
16,5900,599.878,2,279,7.5,1,0.346129
17,5794,599.987,1,290,333,333,0
18,6015,599.988,1,290,333,333,0
19,5974,599.918,1,290,333,333,0
20,5877,600.024,1,290,333,333,0
21,5767,599.978,1,290,333,333,0
22,6002,599.982,1,290,333,333,0
23,5651,599.908,2,289,1,1,inf
24,5627,600.037,1,270,333,333,0
25,5985,599.991,1,290,333,333,0
26,5628,599.967,1,290,333,333,0
27,5698,599.987,2,289,1,1,inf
28,6178,599.921,1,290,333,333,0
29,5654,600.029,2,289,1,1,inf
,,,290,,,
