runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5923,599.963,1,300,15.5,1,0
1,5541,599.981,3,331,3.3,0.4,0.492564
2,5686,599.88,3,321,7.875,0.5,0.455195
3,5681,599.97,3,321,7.875,0.5,0.455195
4,5671,599.957,3,309,9.5,0.6,0.449615
5,5954,600.007,2,307,24.1667,0.5,0.49717
6,5655,599.937,3,321,7.875,0.5,0.455195
7,5591,599.963,3,321,7.875,0.5,0.455195
8,5743,599.99,2,307,24.1667,0.5,0.49717
9,5893,599.931,1,300,15.5,1,0
10,5579,599.947,3,333,5.16667,0.333333,0.461709
11,5815,599.963,2,287,13.0833,0.833333,0.49717
12,5779,600.009,4,342,0.222222,0.333333,0.477931
13,5773,599.973,2,296,29.3333,0.666667,0.49717
14,5799,600.026,3,321,7.875,0.5,0.455195
15,5776,599.948,2,285,30.75,0.75,0.49717
16,5656,599.927,3,309,9.5,0.6,0.449615
17,5742,600.008,2,285,30.75,0.75,0.49717
18,5929,599.943,1,288,15.6,1,0
19,5681,599.943,3,309,9.5,0.6,0.449615
20,5693,600.073,3,321,7.875,0.5,0.455195
21,5729,599.886,3,297,10.5833,0.666667,0.449615
22,5772,600.049,3,309,9.5,0.6,0.449615
23,5606,599.968,3,309,9.5,0.6,0.449615
24,5656,599.997,3,309,9.5,0.6,0.449615
25,5838,599.898,2,274,31.6,0.8,0.49717
26,5721,599.972,2,285,30.75,0.75,0.49717
27,5675,599.942,2,296,10.6667,0.666667,0.49717
28,5583,600.013,3,331,3.3,0.4,0.492564
29,5935,599.874,1,253,34.6667,1,0
,,,344,,,
