runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5158,599.842,1,110,12.8889,1,0
1,5203,599.977,3,162,8.8,0.777778,0.599401
2,5197,599.971,2,106,10.7273,0.909091,0.509891
3,5306,600.007,1,165,12.8462,1,0
4,5263,599.892,3,130,9.86,0.8,0.5994
5,5183,599.873,1,154,12.8571,1,0
6,5255,599.997,4,115,9.11594,0.73913,0.54796
7,5143,599.937,1,132,12.875,1,0
8,5411,599.968,2,85,12.3968,0.952381,0.509891
9,5121,599.945,1,154,12.8571,1,0
10,5471,599.821,2,88,11.7909,0.909091,0.509891
11,7649,664.073,4,91,10.7136,0.863636,0.478871
12,5226,646.542,3,81,10.9375,0.875,0.5994
13,5356,599.755,2,126,9.63636,0.909091,0.509891
14,5227,600.057,1,132,12.875,1,0
15,5225,599.901,2,136,10.8627,0.882353,0.509891
16,5251,600.008,2,87,12.3333,0.952381,0.509891
17,5140,599.902,4,98,8.63462,0.730769,0.472411
18,5278,599.911,3,119,9.87222,0.85,0.599401
19,5127,599.897,2,101,8.92593,0.925926,0.509891
20,5307,599.976,1,88,12.9,1,0
21,5177,599.949,3,78,10.3043,0.869565,0.599401
22,5249,599.621,2,116,12.3111,0.944444,0.509891
23,5238,599.795,4,145,9.70175,0.736842,0.472411
24,5217,599.595,2,126,9.63636,0.909091,0.509891
25,5312,599.677,1,99,12.8947,1,0
26,5324,600.047,1,121,12.8824,1,0
27,5214,599.801,2,71,10.2593,0.925926,0.509891
28,5254,599.661,2,137,9.47619,0.904762,0.509891
29,5359,599.311,4,39,10.7786,0.821429,0.478871
,,,306,,,
