runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8199,599.952,1,16,333,333,0
1,8247,600.049,1,12,29,1,0
2,8352,599.948,1,16,333,333,0
3,8122,599.949,1,16,333,333,0
4,8080,600.016,1,16,333,333,0
5,8023,600.004,1,16,333,333,0
6,7928,599.951,2,3,6.83333,1,inf
7,8125,599.942,1,8,333,333,0
8,8052,600.01,1,16,333,333,0
9,7748,599.88,2,2,17.3333,1,inf
10,8125,599.978,1,16,333,333,0
11,7989,600.032,1,16,333,333,0
12,8136,599.917,1,8,333,333,0
13,7989,600.025,1,24,333,333,0
14,7890,599.918,2,18,3.33333,1,inf
15,8010,599.994,1,12,333,333,0
16,7987,600.016,2,11,6.25,1,inf
17,7949,599.98,1,6,29,1,0
18,7917,599.962,1,8,333,333,0
19,8303,599.961,1,8,333,333,0
20,8328,600.046,1,12,29,1,0
21,8151,599.898,1,16,333,333,0
22,8544,600.026,1,16,333,333,0
23,8136,599.977,2,11,6.25,1,inf
24,8002,599.977,2,7,13.25,1,inf
25,7926,599.968,2,1,20.8333,1,inf
26,8312,599.984,2,19,4.5,1,0.346129
27,8140,599.968,2,11,6.25,1,inf
28,7957,599.928,1,4,333,333,0
29,7725,600.005,1,12,29,1,0
,,,24,,,
