runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8049,599.966,1,192,53.75,1,0
1,8006,599.936,1,216,53,1,0
2,8312,599.939,1,224,42,1,0
3,7869,600.017,1,216,53,1,0
4,8251,600.014,1,216,53,1,0
5,7750,599.925,2,181,28.8125,0.875,0.509891
6,8032,599.959,2,190,29.25,0.833333,0.509891
7,8076,599.971,1,176,53.8333,1,0
8,8232,600.014,1,216,53,1,0
9,8199,599.939,1,224,42,1,0
10,8177,599.973,1,200,53.6667,1,0
11,8291,600.006,1,200,53.6667,1,0
12,8311,599.941,1,224,42,1,0
13,8426,600.009,1,182,53.75,1,0
14,7806,599.97,1,176,53.8333,1,0
15,8245,599.946,1,224,42,1,0
16,8043,599.941,2,205,26.3,0.8,0.509891
17,8116,599.835,2,205,26.3,0.8,0.509891
18,8286,599.995,1,200,53.6667,1,0
19,7866,599.978,1,224,42,1,0
20,8064,599.986,1,216,53,1,0
21,8167,599.944,1,224,42,1,0
22,7784,599.934,2,167,31.5625,0.875,0.509891
23,8110,599.949,1,216,53,1,0
24,7897,600.047,2,233,8,0.666667,0.509891
25,8408,599.878,1,216,53,1,0
26,7951,600.005,1,208,53.5,1,0
27,7879,599.95,1,192,53.75,1,0
28,7740,600.015,2,205,26.3,0.8,0.509891
29,7912,599.938,1,161,53.9,1,0
,,,251,,,
