runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7641,599.962,1,54,45.6429,1,0
1,8109,599.875,1,100,7,1,0
2,7917,599.825,1,100,7,1,0
3,8039,599.95,1,100,7,1,0
4,7996,599.995,1,84,43.6,1,0
5,7958,599.967,1,72,45.2857,1,0
6,7867,599.908,1,100,7,1,0
7,8105,599.997,1,100,7,1,0
8,8432,599.889,1,54,45.6429,1,0
9,8263,599.857,1,92,40.8,1,0
10,7880,599.948,1,54,45.6429,1,0
11,8377,599.83,1,84,43.6,1,0
12,7803,599.917,1,100,7,1,0
13,8264,599.896,1,72,45.2857,1,0
14,7743,599.746,1,76,45.1667,1,0
15,8007,599.67,1,92,40.8,1,0
16,7921,599.987,1,100,7,1,0
17,8005,599.79,1,51,45.6875,1,0
18,7907,599.733,1,64,45.4444,1,0
19,7835,599.822,1,100,38,1,0
20,8018,599.992,1,100,7,1,0
21,8256,599.839,1,88,42.2,1,0
22,7959,599.86,1,84,43.6,1,0
23,7944,599.918,1,64,45.4444,1,0
24,8294,599.974,2,108,4.2,0.6,0.488066
25,7613,599.957,1,76,45.1667,1,0
26,8022,599.984,1,100,7,1,0
27,7935,599.845,1,63,44.1,1,0
28,7719,599.987,1,68,45.375,1,0
29,7805,599.792,1,72,45.2857,1,0
,,,120,,,
