runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7878,599.901,2,83,3.5,0.5,0.488066
1,8137,599.924,1,80,7,1,0
2,8135,599.837,1,80,7,1,0
3,7657,601.429,1,42,41.5,1,0
4,7821,599.797,2,59,22.75,0.75,0.509891
5,7837,599.995,2,79,4.83333,0.666667,0.509891
6,7844,599.794,1,56,24.5,1,0
7,8070,599.894,1,56,24.5,1,0
8,7911,599.797,1,60,24.3333,1,0
9,7728,599.961,2,55,23.2,0.8,0.509891
10,7638,599.816,2,51,23.5,0.833333,0.509891
11,7768,599.978,1,52,24.6,1,0
12,7772,599.649,1,48,41,1,0
13,7913,599.985,1,54,34,1,0
14,7807,599.743,1,39,41.6,1,0
15,7719,599.89,2,70,17,0.5,0.488066
16,7721,599.976,2,51,23.5,0.833333,0.509891
17,7742,599.776,2,59,22.75,0.75,0.509891
18,7658,599.815,2,40,23.4,0.8,0.509891
19,7243,599.985,4,36,18.4,0.6,0.54796
20,7986,599.785,1,80,7,1,0
21,7658,599.939,1,60,24.3333,1,0
22,7476,599.953,2,62,21,0.5,0.509891
23,7884,599.951,2,83,3.5,0.5,0.488066
24,7768,599.833,1,52,24.6,1,0
25,8134,600.033,2,59,22.75,0.75,0.509891
26,7923,599.92,2,79,4.83333,0.666667,0.509891
27,7565,599.876,2,46,22.3333,0.666667,0.509891
28,7901,599.992,2,83,3.5,0.5,0.488066
29,7680,599.985,2,51,23.5,0.833333,0.509891
,,,86,,,
