runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8478,600.036,1,150,30.6667,0.666667,0
1,7952,599.846,1,154,23.2667,1,0
2,8478,599.685,1,182,15.1667,0.333333,0
3,8057,599.687,2,160,17.6667,0.666667,0.49717
4,7860,599.524,2,191,7.83333,0.75,0.509891
5,8209,599.946,2,198,5.16667,0.5,0.509891
6,8585,599.847,1,138,35.8333,1,0
7,7954,599.91,1,182,15.1667,0.333333,0
8,8502,599.983,1,182,15.1667,0.333333,0
9,7900,599.896,2,124,21.6061,0.818182,0.49717
10,7842,599.978,2,152,20.4286,0.714286,0.49717
11,8341,599.957,1,161,23.1667,1,0
12,8325,599.957,2,167,20.5833,0.75,0.49717
13,8721,599.82,2,191,7.83333,0.75,0.509891
14,7826,599.922,3,206,0.222222,0.333333,0.466276
15,7963,599.922,1,182,15.1667,0.333333,0
16,8066,599.865,2,178,15.5,0.5,0.49717
17,7843,599.854,2,203,1.77778,0.333333,0.509891
18,7928,599.83,2,198,5.16667,0.5,0.509891
19,7929,599.92,1,140,23.381,1,0
20,8196,599.998,2,171,18.1667,0.666667,0.49717
21,7882,599.943,2,153,28.3333,0.666667,0.49717
22,8188,599.766,1,161,23.1667,1,0
23,8061,599.954,2,149,30.75,0.666667,0.49717
24,7978,599.914,2,153,21.6111,0.833333,0.49717
25,8287,599.697,3,206,0.222222,0.333333,0.466276
26,7960,599.948,1,182,15.1667,0.333333,0
27,8079,599.842,2,196,3.55556,0.333333,0.49717
28,7919,599.974,2,178,15.5,0.5,0.49717
29,7976,599.91,2,178,15.5,0.5,0.49717
,,,210,,,
