runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,7873,600.004,3,145,15.3333,0.5,0.424055
1,8017,600.018,2,172,4.5,0.5,0.488066
2,8156,599.847,2,172,4.5,0.5,0.488066
3,7980,599.942,2,142,19,0.666667,0.509891
4,7902,599.953,2,172,4.5,0.5,0.488066
5,8058,599.947,1,161,9.33333,1,0
6,7885,599.921,2,142,19,0.666667,0.509891
7,8206,600.056,1,120,22.3333,1,0
8,7946,599.865,2,130,20.4667,0.8,0.509891
9,8190,600.055,2,172,4.5,0.5,0.488066
10,8143,599.884,2,142,19,0.666667,0.509891
11,8023,600.063,3,147,15.8889,0.333333,0.424055
12,8019,599.965,1,110,34.8333,1,0
13,8154,599.97,2,172,4.5,0.5,0.488066
14,7999,599.986,2,146,16,0.333333,0.509891
15,7932,599.916,2,118,21.0952,0.857143,0.509891
16,7994,599.896,2,124,20.8333,0.833333,0.509891
17,8043,599.989,2,142,19,0.666667,0.509891
18,7968,599.987,2,116,20.1667,0.75,0.509891
19,8161,599.99,2,172,4.5,0.5,0.488066
20,8042,599.987,2,142,19,0.666667,0.509891
21,8041,599.987,2,172,4.5,0.5,0.488066
22,7851,599.988,2,130,20.4667,0.8,0.509891
23,8101,599.942,2,109,33.1333,0.8,0.509891
24,7877,599.951,1,161,9.33333,1,0
25,8161,600.028,2,142,19,0.666667,0.509891
26,8338,599.917,2,172,4.5,0.5,0.488066
27,7878,600.024,3,129,19.2778,0.666667,0.599401
28,8076,599.937,1,161,9.33333,1,0
29,7927,600.002,2,172,4.5,0.5,0.488066
,,,176,,,
