runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8777,599.98,1,161,9,1,0
1,8312,599.982,1,147,9.66667,1,0
2,8704,599.786,1,147,9.66667,1,0
3,8473,599.749,2,166,0,0,0.326634
4,8611,599.904,1,161,9,1,0
5,8408,599.808,1,161,9,1,0
6,8356,599.869,1,154,9.5,1,0
7,8154,599.988,2,137,23.5,0.5,0.509891
8,8492,599.937,1,105,46.6667,1,0
9,8473,599.948,1,161,9,1,0
10,8346,599.919,1,161,9,1,0
11,8207,599.93,1,120,28.25,1,0
12,8493,599.979,1,154,9.5,1,0
13,8597,599.862,1,138,27.5,1,0
14,8368,599.954,1,154,9.5,1,0
15,8381,599.946,1,154,9.5,1,0
16,8497,599.937,1,147,9.66667,1,0
17,8412,599.906,1,154,9.5,1,0
18,8191,599.984,1,138,27.5,1,0
19,8745,600.012,1,154,9.5,1,0
20,8573,599.906,1,154,9.5,1,0
21,8823,599.94,1,154,9.5,1,0
22,8527,599.95,1,161,9,1,0
23,8730,599.963,1,161,9,1,0
24,8367,599.849,1,154,9.5,1,0
25,8499,599.899,1,161,9,1,0
26,8570,599.99,1,161,9,1,0
27,8505,600.003,1,154,9.5,1,0
28,8461,599.983,1,161,9,1,0
29,8191,599.921,1,95,46.8,1,0
,,,166,,,
