runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,8039,599.925,1,88,46,1,0
1,8363,599.617,1,110,46,1,0
2,8123,599.832,1,96,46,1,0
3,7999,600.482,1,88,46,1,0
4,8236,599.801,1,96,46,1,0
5,7795,599.85,3,100,18.9762,0.857143,-inf
6,8066,600.031,1,92,46,1,0
7,8093,599.849,1,110,46,1,0
8,8051,599.905,1,96,46,1,0
9,8352,599.793,1,92,46,1,0
10,7948,599.836,1,84,46,1,0
11,8463,599.947,1,138,46,1,0
12,8178,599.967,1,100,46,1,0
13,8431,600.019,1,92,46,1,0
14,8410,599.906,1,120,46,1,0
15,8058,599.998,1,110,46,1,0
16,8157,599.741,1,88,46,1,0
17,7854,599.789,2,78,34.75,1,inf
18,7790,599.954,2,123,28.3333,1,inf
19,8346,600.045,2,128,25.6667,1,inf
20,7937,599.831,2,114,31.6667,1,inf
21,8189,599.624,1,125,46,1,0
22,7945,599.771,1,88,46,1,0
23,8270,599.548,1,120,46,1,0
24,7577,600.029,3,81,28.8857,0.857143,-inf
25,8345,599.687,1,110,46,1,0
26,8298,599.836,1,138,46,1,0
27,8465,599.921,1,110,46,1,0
28,8381,599.793,1,96,46,1,0
29,8387,599.765,1,92,46,1,0
,,,182,,,
