runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,13423,599.209,1,324,333,333,0
1,13660,600.005,1,324,333,333,0
2,13848,599.928,1,324,333,333,0
3,13594,599.993,1,324,333,333,0
4,13448,599.907,1,324,333,333,0
5,13543,599.992,1,324,333,333,0
6,13673,599.974,1,324,333,333,0
7,13326,600.028,1,324,333,333,0
8,13608,599.965,1,324,333,333,0
9,13463,599.96,1,324,333,333,0
10,13687,599.991,1,324,333,333,0
11,13673,599.959,1,324,333,333,0
12,13617,599.959,1,324,333,333,0
13,13406,599.946,1,324,333,333,0
14,13510,599.948,1,324,333,333,0
15,13577,599.977,1,324,333,333,0
16,13350,600.017,1,324,333,333,0
17,13762,599.921,1,324,333,333,0
18,13625,600.003,1,324,333,333,0
19,13567,599.962,1,324,333,333,0
20,13685,599.958,1,324,333,333,0
21,13719,599.961,1,324,333,333,0
22,13602,599.988,1,324,333,333,0
23,13406,599.937,1,324,333,333,0
24,13549,599.977,1,324,333,333,0
25,13406,599.976,1,324,333,333,0
26,13801,599.995,1,324,333,333,0
27,13566,599.922,1,324,333,333,0
28,13354,599.965,1,324,333,333,0
29,13870,599.973,1,324,333,333,0
,,,324,,,
