runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,13935,599.241,1,341,333,333,0
1,13911,600.048,1,341,333,333,0
2,13525,599.917,1,341,333,333,0
3,13850,600.003,1,341,333,333,0
4,14254,599.956,1,341,333,333,0
5,13728,599.786,1,341,333,333,0
6,13588,599.938,1,341,333,333,0
7,13573,599.868,1,341,333,333,0
8,13784,599.993,2,308,13.6667,1,inf
9,14200,599.951,1,341,333,333,0
10,14200,599.91,1,341,333,333,0
11,13871,599.973,1,341,333,333,0
12,13806,599.94,1,341,333,333,0
13,13822,599.79,1,341,333,333,0
14,13810,599.929,1,341,333,333,0
15,13816,599.984,1,341,333,333,0
16,14053,599.865,1,341,333,333,0
17,13875,599.781,1,341,333,333,0
18,13830,599.971,1,341,333,333,0
19,14200,600,1,341,333,333,0
20,13622,599.93,1,341,333,333,0
21,13925,599.923,1,341,333,333,0
22,13967,599.996,1,341,333,333,0
23,14002,599.953,1,341,333,333,0
24,13862,599.968,1,341,333,333,0
25,13873,599.95,1,341,333,333,0
26,13987,599.951,1,341,333,333,0
27,14152,599.868,1,341,333,333,0
28,13847,599.861,1,341,333,333,0
29,14091,599.964,1,341,333,333,0
,,,341,,,
