runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,13216,599.225,2,427,4.33333,0.333333,0.488066
1,13741,599.927,2,427,4.33333,0.333333,0.488066
2,13470,599.985,2,427,4.33333,0.333333,0.488066
3,13665,599.993,2,427,4.33333,0.333333,0.488066
4,13794,599.948,2,427,4.33333,0.333333,0.488066
5,13870,599.98,2,427,4.33333,0.333333,0.488066
6,13794,599.965,2,427,4.33333,0.333333,0.488066
7,13962,599.959,2,427,4.33333,0.333333,0.488066
8,13245,599.984,3,436,0,0,0.461903
9,13663,599.987,2,427,4.33333,0.333333,0.488066
10,13781,599.942,2,427,4.33333,0.333333,0.488066
11,13543,599.938,2,427,4.33333,0.333333,0.488066
12,13853,599.985,2,427,4.33333,0.333333,0.488066
13,14043,599.943,2,427,4.33333,0.333333,0.488066
14,14017,599.981,2,427,4.33333,0.333333,0.488066
15,13569,599.976,2,427,4.33333,0.333333,0.488066
16,12933,599.941,3,436,0,0,0.461903
17,13423,599.99,2,427,4.33333,0.333333,0.488066
18,13701,599.985,2,427,4.33333,0.333333,0.488066
19,13449,599.95,2,427,4.33333,0.333333,0.488066
20,13135,599.999,2,427,4.33333,0.333333,0.488066
21,14146,599.959,2,427,4.33333,0.333333,0.488066
22,13747,599.979,2,427,4.33333,0.333333,0.488066
23,14159,600.005,2,427,4.33333,0.333333,0.488066
24,13894,599.93,2,427,4.33333,0.333333,0.488066
25,13814,599.976,2,427,4.33333,0.333333,0.488066
26,13442,599.929,2,427,4.33333,0.333333,0.488066
27,14107,599.967,2,427,4.33333,0.333333,0.488066
28,13724,599.977,2,427,4.33333,0.333333,0.488066
29,13465,599.983,2,427,4.33333,0.333333,0.488066
,,,436,,,
