runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,13106,599.075,2,275,0,0,0.326634
1,12712,599.939,2,275,0,0,0.326634
2,13464,599.987,2,275,0,0,0.326634
3,13634,599.987,1,264,13,1,0
4,13211,599.96,2,275,0,0,0.326634
5,12885,599.971,2,275,0,0,0.326634
6,13249,599.976,2,275,0,0,0.326634
7,13057,599.947,1,264,13,1,0
8,12816,599.988,1,252,13.5,1,0
9,13092,599.974,2,275,0,0,0.326634
10,13072,599.986,1,264,13,1,0
11,12896,599.958,1,264,13,1,0
12,12873,599.973,1,264,13,1,0
13,13078,599.981,2,275,0,0,0.326634
14,13014,599.996,2,275,0,0,0.326634
15,13144,599.951,1,264,13,1,0
16,12925,599.942,2,275,0,0,0.326634
17,12957,599.928,1,264,13,1,0
18,13048,599.952,2,275,0,0,0.326634
19,13446,599.975,2,275,0,0,0.326634
20,13137,599.947,2,275,0,0,0.326634
21,12751,599.999,1,264,13,1,0
22,12920,599.977,1,264,13,1,0
23,12881,599.926,1,264,13,1,0
24,13066,599.97,2,275,0,0,0.326634
25,12890,600.048,1,264,13,1,0
26,12982,599.945,1,264,13,1,0
27,13064,599.892,1,264,13,1,0
28,13313,599.972,1,264,13,1,0
29,13206,599.937,1,264,13,1,0
,,,275,,,
