runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,14064,599.809,1,261,10,1,0
1,13881,599.95,1,261,10,1,0
2,13626,599.945,2,268,-0.333333,0,0.326634
3,13662,599.866,1,261,10,1,0
4,14042,599.932,1,261,10,1,0
5,13751,599.898,1,261,10,1,0
6,13976,599.879,1,261,10,1,0
7,13099,599.844,2,268,-0.333333,0,0.326634
8,13802,599.809,1,261,10,1,0
9,13551,599.925,1,261,10,1,0
10,13724,599.957,1,261,10,1,0
11,13960,599.788,1,261,10,1,0
12,14157,599.659,1,261,10,1,0
13,12719,599.143,1,261,10,1,0
14,13590,599.831,1,261,10,1,0
15,13871,600.02,1,261,10,1,0
16,13681,599.466,1,261,10,1,0
17,13703,599.656,1,261,10,1,0
18,14013,599.49,1,261,10,1,0
19,14022,599.77,1,261,10,1,0
20,13380,599.651,2,268,-0.333333,0,0.326634
21,14072,599.893,1,261,10,1,0
22,14123,599.959,1,261,10,1,0
23,13821,599.925,1,261,10,1,0
24,13549,599.847,1,261,10,1,0
25,13834,599.736,1,261,10,1,0
26,13506,599.813,1,261,10,1,0
27,13508,600.017,2,268,-0.333333,0,0.326634
28,13764,599.526,1,261,10,1,0
29,13763,600.324,1,261,10,1,0
,,,267,,,
