runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5262,599.273,1,48,10.65,1,0
1,5491,599.86,2,62,5.3125,0.5,0.475082
2,5214,599.854,2,43,16.9583,0.666667,0.475082
3,5390,599.915,0,0,333,333,333
4,5425,599.956,1,6,40.0909,1,0
5,5340,599.932,0,0,333,333,333
6,5586,599.693,2,62,5.3125,0.5,0.475082
7,5834,599.854,2,62,5.3125,0.5,0.475082
8,5456,599.949,2,62,5.3125,0.5,0.475082
9,5519,599.905,2,56,6.45,0.6,0.475082
10,5464,599.848,1,16,30.3056,1,0
11,5112,599.782,3,31,13.4792,0.625,0.427067
12,5305,599.769,0,0,333,333,333
13,5246,600.034,1,6,49.825,1,0
14,5222,599.848,2,44,7.75,0.714286,0.475082
15,5304,599.762,1,35,20.4583,1,0
16,5224,600.035,2,56,6.45,0.6,0.475082
17,5391,599.809,3,58,4.45,0.4,0.42515
18,5462,599.853,3,57,6.4,0.6,0.427067
19,5354,599.913,0,0,333,333,333
20,5571,599.904,2,50,8.65,0.8,0.475082
21,5584,599.967,0,0,333,333,333
22,5462,599.753,3,63,5.25,0.5,0.427067
23,5686,599.986,0,0,333,333,333
24,5802,599.792,0,0,333,333,333
25,5228,599.763,3,15,32,0.777778,0.427067
26,5282,599.966,3,67,2.625,0.25,0.456965
27,5506,599.891,1,24,39.9,1,0
28,5265,599.82,0,0,333,333,333
29,5400,599.737,1,24,10.8056,1,0
,,,71,,,
