runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5574,600.622,1,30,48.8333,1,0
1,5538,600.006,1,60,28,1,0
2,5581,599.832,1,52,28.6667,1,0
3,5646,599.937,1,75,8,1,0
4,6077,599.947,1,56,28.5,1,0
5,6099,599.97,1,12,48.875,1,0
6,5498,599.871,2,20,30.2667,0.833333,0.509891
7,5652,599.971,1,39,48.6667,1,0
8,5639,599.916,1,48,40,1,0
9,5589,599.977,1,48,40,1,0
10,5561,599.958,1,48,28.75,1,0
11,5631,599.903,1,48,28.75,1,0
12,5649,599.948,1,39,48.6667,1,0
13,5447,599.787,1,42,48.5,1,0
14,5417,599.97,1,39,48.6667,1,0
15,5615,600.062,1,39,48.6667,1,0
16,5532,599.929,1,36,48.75,1,0
17,5587,599.989,1,52,28.6667,1,0
18,5506,599.779,1,40,28.8333,1,0
19,5622,599.983,1,42,48.5,1,0
20,5390,599.941,1,42,48.5,1,0
21,5390,599.887,2,51,26.75,0.75,0.509891
22,5451,600.04,1,24,48.875,1,0
23,5641,599.881,2,69,5.83333,0.666667,0.509891
24,5591,599.825,1,40,28.8333,1,0
25,5398,600.037,2,30,5.31818,0.909091,0.509891
26,5583,599.824,1,52,28.6667,1,0
27,5545,599.883,2,34,27.3,0.8,0.509891
28,5687,599.981,2,68,4.5,0.5,0.509891
29,5646,599.907,1,48,40,1,0
,,,78,,,
