runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5611,600.409,1,0,54,1,0
1,5563,599.997,1,27,54,1,0
2,5661,599.974,0,0,333,333,333
3,5606,599.978,1,0,54,1,0
4,5649,599.967,1,56,333,333,0
5,5554,599.967,1,14,54,1,0
6,5630,599.887,1,14,54,1,0
7,5559,599.959,1,14,54,1,0
8,5588,599.984,1,48,333,333,0
9,5594,600.025,0,0,333,333,333
10,5677,599.96,0,0,333,333,333
11,5640,599.849,0,0,333,333,333
12,5628,600.029,1,14,54,1,0
13,5482,599.905,1,11,54,1,0
14,5651,599.966,0,0,333,333,333
15,5646,600.02,0,0,333,333,333
16,5615,599.877,1,60,333,333,0
17,5550,600.019,1,0,54,1,0
18,5589,599.943,0,0,333,333,333
19,5614,599.374,1,20,54,1,0
20,5643,599.983,1,48,333,333,0
21,5642,599.903,1,33,54,1,0
22,5380,599.959,1,52,333,333,0
23,5480,599.879,0,0,333,333,333
24,5596,599.939,2,59,1,1,inf
25,5582,600.06,0,0,333,333,333
26,5848,599.94,1,56,333,333,0
27,5456,599.928,1,27,54,1,0
28,5507,599.989,1,32,333,333,0
29,5537,599.895,0,0,333,333,333
,,,60,,,
