runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5418,600.283,2,37,20.825,0.9,0.509891
1,5477,600.037,2,66,8.45833,0.833333,0.509891
2,5459,599.977,2,81,6.91667,0.75,0.509891
3,5565,599.972,1,80,9.66667,1,0
4,5472,599.916,0,0,333,333,333
5,6146,599.951,1,44,56.875,1,0
6,5643,599.896,0,0,333,333,333
7,5476,600.046,0,0,333,333,333
8,5557,599.972,3,65,7.28571,0.75,0.5994
9,5647,599.957,1,64,56.6667,1,0
10,5579,599.997,0,0,333,333,333
11,5544,599.875,1,75,9.75,1,0
12,5589,600.008,1,80,9.66667,1,0
13,5618,599.977,0,0,333,333,333
14,5459,599.951,0,0,333,333,333
15,5418,599.98,2,71,8.15,0.8,0.509891
16,5457,599.994,2,66,8.45833,0.833333,0.509891
17,5594,599.981,3,65,7.28571,0.75,0.5994
18,5534,599.932,0,0,333,333,333
19,5470,599.935,2,56,17.56,0.8,0.509891
20,5302,600.036,1,64,56.6667,1,0
21,5711,599.94,2,73,6.83333,0.833333,0.509891
22,5466,599.989,1,76,47,1,0
23,5606,599.887,2,72,8.13333,0.8,0.509891
24,5862,600.05,1,85,9.5,1,0
25,5180,599.989,2,71,8.15,0.8,0.509891
26,5598,599.901,1,75,9.75,1,0
27,5711,599.927,0,0,333,333,333
28,5576,599.93,1,33,56.9375,1,0
29,5616,600.058,2,43,31.65,0.8,0.509891
,,,94,,,
