runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3677,600.02,2,73,18.6667,0.666667,0.509891
1,3719,599.923,1,52,49.8333,1,0
2,4020,599.895,0,0,333,333,333
3,3770,600.022,1,48,49.875,1,0
4,4029,600.059,0,0,333,333,333
5,4037,599.853,0,0,333,333,333
6,3939,600.009,1,56,49.75,1,0
7,3757,600.05,2,83,6.66667,0.666667,0.509891
8,3875,599.862,0,0,333,333,333
9,3773,600.102,1,0,49.9792,1,0
10,4024,599.846,0,0,333,333,333
11,3916,600.008,0,0,333,333,333
12,3851,600.023,1,45,49.8571,1,0
13,3944,599.976,0,0,333,333,333
14,4153,599.904,0,0,333,333,333
15,4052,599.976,1,70,49.5,1,0
16,4026,600.046,2,83,6.66667,0.666667,0.509891
17,4141,600.007,2,83,6.66667,0.666667,0.509891
18,3992,599.965,1,60,49.5,1,0
19,3735,599.954,1,84,9.5,1,0
20,4205,599.938,0,0,333,333,333
21,4031,599.947,1,55,49.8,1,0
22,3908,599.963,1,40,49.875,1,0
23,4238,599.924,1,65,49.6667,1,0
24,4142,599.974,0,0,333,333,333
25,4138,600.112,0,0,333,333,333
26,3944,599.981,2,83,6.66667,0.666667,0.509891
27,3704,599.957,1,48,49.875,1,0
28,3811,599.971,1,40,49.9167,1,0
29,3903,599.968,1,39,49.8889,1,0
,,,95,,,
