runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,4326,599.926,0,0,333,333,333
1,4111,599.908,1,36,333,333,0
2,4079,599.934,0,0,333,333,333
3,3859,599.94,1,22,41,1,0
4,4206,599.79,2,34,4,1,0.346129
5,4106,599.945,1,10,41,1,0
6,4126,599.988,1,14,41,1,0
7,4178,599.82,1,6,41,1,0
8,3816,599.89,1,30,333,333,0
9,4056,599.92,1,12,41,1,0
10,4134,599.878,1,20,41,1,0
11,4140,599.949,0,0,333,333,333
12,4001,599.889,0,0,333,333,333
13,4197,599.735,0,0,333,333,333
14,4103,599.981,0,0,333,333,333
15,4062,599.975,1,18,41,1,0
16,3903,599.748,1,16,41,1,0
17,4209,599.953,1,16,41,1,0
18,3797,599.95,1,20,41,1,0
19,4183,599.887,0,0,333,333,333
20,3810,599.846,1,2,41,1,0
21,3830,599.887,1,12,41,1,0
22,3655,600.031,1,21,333,333,0
23,3804,599.945,2,28,5,1,inf
24,3960,599.867,1,24,41,1,0
25,3865,599.965,1,12,41,1,0
26,3863,599.761,1,16,41,1,0
27,3916,600.019,2,37,3,1,inf
28,4088,599.936,0,0,333,333,333
29,4135,600.008,0,0,333,333,333
,,,42,,,
