runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3763,599.986,1,50,50.9444,1,0
1,3693,600.036,3,39,17.6364,0.727273,0.599401
2,3966,599.889,0,0,333,333,333
3,3719,599.907,2,83,29.2,0.8,0.509891
4,3967,599.988,0,0,333,333,333
5,4324,600.01,0,0,333,333,333
6,3994,599.938,0,0,333,333,333
7,3922,599.943,0,0,333,333,333
8,3927,600.003,0,0,333,333,333
9,3929,599.993,1,105,50,1,0
10,3829,599.945,2,103,19.3333,0.666667,0.509891
11,3924,599.923,0,0,333,333,333
12,3818,599.921,1,63,50.8571,1,0
13,3806,600.066,2,66,22.2083,0.875,0.509891
14,3742,599.891,2,96,21.2222,0.666667,0.509891
15,3756,599.962,2,5,41.9821,0.9375,0.509891
16,3988,599.947,0,0,333,333,333
17,3746,600.044,3,74,21.7619,0.714286,0.599401
18,4021,599.773,0,0,333,333,333
19,3962,600.091,0,0,333,333,333
20,4029,599.886,0,0,333,333,333
21,3978,599.889,0,0,333,333,333
22,3872,600.063,2,68,23.381,0.857143,0.509891
23,3998,599.857,0,0,333,333,333
24,3988,600.015,0,0,333,333,333
25,3791,599.963,1,54,50.9286,1,0
26,3677,599.975,2,69,29.8571,0.857143,0.509891
27,3996,599.904,0,0,333,333,333
28,4019,600.032,0,0,333,333,333
29,3694,599.911,1,91,50.6667,1,0
,,,127,,,
