runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3739,600.092,0,0,333,333,333
1,3766,599.916,0,0,333,333,333
2,3754,599.928,0,0,333,333,333
3,3730,599.806,0,0,333,333,333
4,3767,600.068,0,0,333,333,333
5,3720,599.951,0,0,333,333,333
6,3731,599.917,0,0,333,333,333
7,3776,599.895,0,0,333,333,333
8,3777,600.223,0,0,333,333,333
9,3724,599.981,0,0,333,333,333
10,3693,599.94,0,0,333,333,333
11,3734,599.875,0,0,333,333,333
12,3687,600.011,0,0,333,333,333
13,3725,599.901,0,0,333,333,333
14,3746,599.981,0,0,333,333,333
15,3700,600.008,0,0,333,333,333
16,3743,599.924,0,0,333,333,333
17,3737,600.155,0,0,333,333,333
18,3747,599.873,0,0,333,333,333
19,3738,600.12,0,0,333,333,333
20,3759,599.888,0,0,333,333,333
21,3770,599.971,0,0,333,333,333
22,3797,599.851,0,0,333,333,333
23,3749,600.091,0,0,333,333,333
24,3771,599.899,0,0,333,333,333
25,3691,599.965,0,0,333,333,333
26,3774,599.956,0,0,333,333,333
27,3781,600.043,0,0,333,333,333
28,3749,599.925,0,0,333,333,333
29,3729,600.269,0,0,333,333,333
,,,57,,,
