runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3695,599.916,0,0,333,333,333
1,3680,599.924,0,0,333,333,333
2,3658,599.872,0,0,333,333,333
3,3694,599.959,0,0,333,333,333
4,3706,599.296,0,0,333,333,333
5,3731,599.872,0,0,333,333,333
6,3733,599.895,0,0,333,333,333
7,3722,600.056,0,0,333,333,333
8,3701,599.772,0,0,333,333,333
9,3777,600.008,0,0,333,333,333
10,3715,599.876,0,0,333,333,333
11,3705,599.906,0,0,333,333,333
12,3751,599.973,0,0,333,333,333
13,3677,599.695,0,0,333,333,333
14,3706,600.048,0,0,333,333,333
15,3697,599.668,0,0,333,333,333
16,3734,600.031,0,0,333,333,333
17,3702,599.774,0,0,333,333,333
18,3700,600.073,0,0,333,333,333
19,3690,599.836,0,0,333,333,333
20,3648,599.827,0,0,333,333,333
21,3628,599.868,0,0,333,333,333
22,3636,599.716,0,0,333,333,333
23,3480,600.056,0,0,333,333,333
24,3598,599.838,0,0,333,333,333
25,3602,600.063,0,0,333,333,333
26,3570,599.89,0,0,333,333,333
27,3664,599.912,0,0,333,333,333
28,3686,599.93,0,0,333,333,333
29,3663,600.123,0,0,333,333,333
,,,137,,,
