runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3750,599.892,0,0,333,333,333
1,3773,599.971,0,0,333,333,333
2,3760,599.923,0,0,333,333,333
3,3755,599.856,0,0,333,333,333
4,3757,600.057,0,0,333,333,333
5,3745,600.03,0,0,333,333,333
6,3818,599.941,0,0,333,333,333
7,3740,599.88,0,0,333,333,333
8,3747,599.843,0,0,333,333,333
9,3784,600.031,0,0,333,333,333
10,3748,599.977,0,0,333,333,333
11,3707,599.907,0,0,333,333,333
12,3757,600.069,0,0,333,333,333
13,3739,599.737,0,0,333,333,333
14,3675,600.001,0,0,333,333,333
15,3775,599.99,0,0,333,333,333
16,3723,599.864,0,0,333,333,333
17,3759,599.954,0,0,333,333,333
18,3718,599.871,0,0,333,333,333
19,3834,599.928,0,0,333,333,333
20,3722,600.083,0,0,333,333,333
21,3716,600.017,0,0,333,333,333
22,3744,599.944,0,0,333,333,333
23,3728,599.852,0,0,333,333,333
24,3736,599.984,0,0,333,333,333
25,3733,599.953,0,0,333,333,333
26,3763,599.888,0,0,333,333,333
27,3772,600.032,0,0,333,333,333
28,3745,600.009,0,0,333,333,333
29,3632,600.202,0,0,333,333,333
,,,89,,,
