runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3703,600.047,0,0,333,333,333
1,3694,599.978,0,0,333,333,333
2,3700,599.775,0,0,333,333,333
3,3721,599.99,0,0,333,333,333
4,3711,599.819,0,0,333,333,333
5,3746,600.008,0,0,333,333,333
6,3727,599.939,0,0,333,333,333
7,3684,599.845,0,0,333,333,333
8,3746,599.881,0,0,333,333,333
9,3746,599.871,0,0,333,333,333
10,3720,599.9,0,0,333,333,333
11,3650,600.061,0,0,333,333,333
12,3715,599.812,0,0,333,333,333
13,3715,600.008,0,0,333,333,333
14,3717,599.913,0,0,333,333,333
15,3770,599.873,0,0,333,333,333
16,3744,600.038,0,0,333,333,333
17,3713,599.896,0,0,333,333,333
18,3721,599.988,0,0,333,333,333
19,3730,599.874,0,0,333,333,333
20,3698,599.909,0,0,333,333,333
21,3606,599.959,0,0,333,333,333
22,3597,599.96,0,0,333,333,333
23,4179,600.525,0,0,333,333,333
24,3621,599.503,0,0,333,333,333
25,3592,599.871,0,0,333,333,333
26,3692,599.77,0,0,333,333,333
27,3717,599.554,0,0,333,333,333
28,3715,599.925,0,0,333,333,333
29,3630,600.019,0,0,333,333,333
,,,123,,,
