runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3740,599.84,0,0,333,333,333
1,3761,599.965,0,0,333,333,333
2,3719,600.003,0,0,333,333,333
3,3738,599.82,0,0,333,333,333
4,3744,600.02,0,0,333,333,333
5,3743,599.992,0,0,333,333,333
6,3710,599.807,0,0,333,333,333
7,3730,599.822,0,0,333,333,333
8,3773,600.07,0,0,333,333,333
9,3749,599.93,0,0,333,333,333
10,3734,599.929,0,0,333,333,333
11,3715,599.631,0,0,333,333,333
12,3733,599.896,0,0,333,333,333
13,3693,599.873,0,0,333,333,333
14,3762,599.984,0,0,333,333,333
15,3701,599.877,0,0,333,333,333
16,3750,600.108,0,0,333,333,333
17,3728,599.94,0,0,333,333,333
18,3740,599.983,0,0,333,333,333
19,3723,599.742,0,0,333,333,333
20,3664,599.987,0,0,333,333,333
21,3628,599.944,0,0,333,333,333
22,3701,599.999,0,0,333,333,333
23,3553,599.977,0,0,333,333,333
24,3702,599.986,0,0,333,333,333
25,3624,599.943,0,0,333,333,333
26,3622,599.87,0,0,333,333,333
27,3717,600.026,0,0,333,333,333
28,3732,599.971,0,0,333,333,333
29,3739,600.012,0,0,333,333,333
,,,97,,,
