runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5390,599.967,1,80,52,1,0
1,5573,599.958,2,156,8.7,1,inf
2,5373,599.986,2,104,10.1667,1,inf
3,5371,599.968,2,106,11,1,inf
4,5452,599.999,4,69,9.21429,0.892857,-inf
5,5668,599.94,5,76,14.133,0.758621,-inf
6,5604,600.012,2,71,11.56,1,inf
7,5606,600.021,2,142,10.7778,1,inf
8,5552,599.904,4,82,9.34188,0.846154,-inf
9,5645,599.947,3,123,9,0.826087,-inf
10,5649,600.029,3,104,8.86,0.92,-inf
11,5689,599.931,2,112,23.2381,1,inf
12,5713,599.936,1,117,333,333,0
13,5582,600.014,1,117,333,333,0
14,5482,599.988,3,107,10.058,0.956522,-inf
15,5613,599.921,3,157,8.66387,0.823529,-inf
16,5367,599.966,2,125,11.4211,1,inf
17,5509,600.058,4,117,8.49457,0.782609,-inf
18,5525,599.907,1,180,333,333,0
19,5334,599.963,1,99,333,333,0
20,5387,600.005,4,62,12.7917,0.71875,-inf
21,5457,599.952,3,103,10.0145,0.913043,-inf
22,5538,600.059,5,78,13.2991,0.75,-inf
23,5539,599.94,3,136,10.7556,0.944444,-inf
24,5706,599.977,2,123,10.35,1,inf
25,5496,600.015,2,120,10.9,1,inf
26,5524,599.986,2,104,11,1,inf
27,5551,599.926,1,135,333,333,0
28,5478,599.896,1,180,333,333,0
29,6318,600.041,2,179,11.1538,1,inf
,,,288,,,
