runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5161,600.016,2,90,6.21739,1,inf
1,5163,599.825,2,108,7.93333,1,inf
2,5236,599.512,2,64,25.44,1,inf
3,5203,599.987,4,36,6.43966,0.758621,-inf
4,5196,599.554,1,77,333,333,0
5,5182,599.944,2,121,6.5,1,inf
6,5118,600.011,3,77,7.72,0.9,-inf
7,5116,599.712,1,112,333,333,0
8,5130,599.969,3,98,7.09722,0.833333,-inf
9,5163,599.631,5,66,6.8087,0.8,-inf
10,5079,599.957,2,55,8.63636,1,inf
11,13495,613.285,3,36,30.6909,0.909091,-inf
12,8919,622.552,2,44,8.65217,1,inf
13,5151,600.933,2,76,8.57895,1,inf
14,5117,600.033,1,49,333,333,0
15,5251,599.976,2,62,14.4912,1,inf
16,5126,599.953,1,126,333,333,0
17,5150,599.928,3,66,6.82639,0.791667,-inf
18,5094,600.037,3,100,4.86087,0.608696,0.0232461
19,5155,599.981,1,91,333,333,0
20,5136,599.978,2,51,34.3696,1,inf
21,4973,599.895,3,103,7.425,0.875,-inf
22,5134,599.766,2,76,8.57895,1,inf
23,5179,599.882,3,45,15.7778,0.777778,-inf
24,4878,599.857,2,108,7.93333,1,inf
25,5107,600.033,2,123,7.28571,1,inf
26,5166,599.779,2,64,27.2,1,inf
27,5151,600.005,2,58,27.5556,1,inf
28,5230,599.775,1,5,47,1,0
29,4959,599.919,3,95,7.46429,0.9375,-inf
,,,203,,,
