runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3681,599.846,0,0,333,333,333
1,4020,599.809,0,0,333,333,333
2,3678,599.749,0,0,333,333,333
3,3667,599.861,0,0,333,333,333
4,3834,599.942,0,0,333,333,333
5,3592,600.051,0,0,333,333,333
6,3873,599.619,0,0,333,333,333
7,3848,600.051,0,0,333,333,333
8,3642,599.814,0,0,333,333,333
9,3752,599.865,0,0,333,333,333
10,3680,599.934,0,0,333,333,333
11,3683,599.818,0,0,333,333,333
12,3759,599.948,0,0,333,333,333
13,4232,599.962,0,0,333,333,333
14,3667,599.903,0,0,333,333,333
15,3931,600.028,0,0,333,333,333
16,3789,599.771,0,0,333,333,333
17,3890,600,0,0,333,333,333
18,4005,599.767,0,0,333,333,333
19,3982,599.917,0,0,333,333,333
20,3704,599.96,0,0,333,333,333
21,3677,600.011,0,0,333,333,333
22,3846,599.756,0,0,333,333,333
23,4280,600.046,0,0,333,333,333
24,3662,599.873,0,0,333,333,333
25,3869,599.785,0,0,333,333,333
26,3951,600.007,0,0,333,333,333
27,3910,599.869,0,0,333,333,333
28,4049,599.983,0,0,333,333,333
29,3756,599.935,0,0,333,333,333
,,,0,,,
