runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,3745,599.913,0,0,333,333,333
1,3626,599.812,0,0,333,333,333
2,3705,599.921,0,0,333,333,333
3,3724,599.968,0,0,333,333,333
4,3729,599.927,0,0,333,333,333
5,3694,599.918,0,0,333,333,333
6,3546,599.906,0,0,333,333,333
7,3928,599.966,0,0,333,333,333
8,3564,599.987,0,0,333,333,333
9,3777,599.811,0,0,333,333,333
10,3504,600.058,0,0,333,333,333
11,3809,599.845,0,0,333,333,333
12,3747,599.929,0,0,333,333,333
13,3651,599.913,0,0,333,333,333
14,4107,599.97,0,0,333,333,333
15,3679,600,0,0,333,333,333
16,3739,599.848,0,0,333,333,333
17,3685,599.996,0,0,333,333,333
18,3724,599.844,0,0,333,333,333
19,3754,599.939,0,0,333,333,333
20,3602,599.999,0,0,333,333,333
21,3654,599.848,0,0,333,333,333
22,3758,600.065,0,0,333,333,333
23,3626,599.837,0,0,333,333,333
24,3686,600.021,0,0,333,333,333
25,3742,599.833,0,0,333,333,333
26,3598,600.07,0,0,333,333,333
27,3627,599.854,0,0,333,333,333
28,3729,599.971,0,0,333,333,333
29,3849,600.052,0,0,333,333,333
,,,94,,,
