runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5305,599.97,0,0,333,333,333
1,5303,600.062,0,0,333,333,333
2,5368,599.861,0,0,333,333,333
3,5448,600.034,0,0,333,333,333
4,5252,599.952,0,0,333,333,333
5,5310,599.987,0,0,333,333,333
6,5307,599.972,0,0,333,333,333
7,5375,599.917,0,0,333,333,333
8,5480,600.005,0,0,333,333,333
9,5527,600.019,0,0,333,333,333
10,5364,599.957,0,0,333,333,333
11,5627,600.028,0,0,333,333,333
12,5488,599.968,0,0,333,333,333
13,5293,599.898,0,0,333,333,333
14,5414,600.056,0,0,333,333,333
15,5500,600.006,0,0,333,333,333
16,5272,599.883,0,0,333,333,333
17,5303,600.043,0,0,333,333,333
18,5166,599.976,0,0,333,333,333
19,5377,599.907,0,0,333,333,333
20,5415,600.073,0,0,333,333,333
21,5395,599.936,0,0,333,333,333
22,5290,599.948,0,0,333,333,333
23,5321,600.044,0,0,333,333,333
24,5367,599.926,0,0,333,333,333
25,5276,599.983,0,0,333,333,333
26,5243,600.023,0,0,333,333,333
27,5397,599.91,0,0,333,333,333
28,5351,600.009,0,0,333,333,333
29,5322,599.966,0,0,333,333,333
,,,33,,,
