runNumber,genCount,elapsedTime,noSolutions,unaryHyperVol,binaryHyperVol,additiveEps,entropy
0,5390,599.855,0,0,333,333,333
1,5345,599.774,0,0,333,333,333
2,5530,599.809,0,0,333,333,333
3,5248,599.736,0,0,333,333,333
4,5216,599.823,0,0,333,333,333
5,5487,599.708,0,0,333,333,333
6,5383,599.727,0,0,333,333,333
7,5238,600.055,0,0,333,333,333
8,5373,599.823,0,0,333,333,333
9,5251,599.729,0,0,333,333,333
10,5488,599.976,0,0,333,333,333
11,6450,912.193,0,0,333,333,333
12,5376,599.923,0,0,333,333,333
13,5325,599.999,0,0,333,333,333
14,5258,599.952,0,0,333,333,333
15,5395,599.974,0,0,333,333,333
16,5350,599.994,0,0,333,333,333
17,5340,600.03,0,0,333,333,333
18,5256,599.895,0,0,333,333,333
19,5241,599.992,0,0,333,333,333
20,5284,599.985,0,0,333,333,333
21,5306,600.038,0,0,333,333,333
22,5320,599.96,0,0,333,333,333
23,5387,599.901,0,0,333,333,333
24,5302,599.944,0,0,333,333,333
25,5340,599.957,0,0,333,333,333
26,5595,599.978,0,0,333,333,333
27,5287,600.076,0,0,333,333,333
28,5392,599.952,0,0,333,333,333
29,5531,599.887,0,0,333,333,333
,,,70,,,
